FirstName LastName FinalScore
Name1352 Surname1352 2.66
Name1470 Surname1470 2.66
Name3432 Surname3432 2.66
Name3803 Surname3803 2.66
Name293 Surname293 2.66
Name7082 Surname7082 2.66
Name5738 Surname5738 2.66
Name8889 Surname8889 2.66
Name7442 Surname7442 2.66
Name2655 Surname2655 2.66
Name367 Surname367 2.66
Name8036 Surname8036 2.66
Name5229 Surname5229 2.66
Name4711 Surname4711 2.66
Name4863 Surname4863 2.66
Name8357 Surname8357 2.66
Name9160 Surname9160 2.66
Name8526 Surname8526 2.66
Name4358 Surname4358 2.66
Name430 Surname430 2.66
Name8395 Surname8395 2.66
Name5728 Surname5728 2.66
Name795 Surname795 2.66
Name8146 Surname8146 2.66
Name5499 Surname5499 2.66
Name3993 Surname3993 2.66
Name3373 Surname3373 2.66
Name3303 Surname3303 2.66
Name5817 Surname5817 2.66
Name3741 Surname3741 2.66
Name2598 Surname2598 2.68
Name7689 Surname7689 2.68
Name5450 Surname5450 2.68
Name6904 Surname6904 2.68
Name1948 Surname1948 2.68
Name3695 Surname3695 2.68
Name1425 Surname1425 2.68
Name3504 Surname3504 2.68
Name6497 Surname6497 2.68
Name1486 Surname1486 2.68
Name2690 Surname2690 2.68
Name6987 Surname6987 2.68
Name2663 Surname2663 2.68
Name2623 Surname2623 2.68
Name6777 Surname6777 2.68
Name5304 Surname5304 2.68
Name3189 Surname3189 2.68
Name3122 Surname3122 2.68
Name3054 Surname3054 2.68
Name1858 Surname1858 2.68
Name2896 Surname2896 2.68
Name9201 Surname9201 2.68
Name236 Surname236 2.68
Name6751 Surname6751 2.68
Name8852 Surname8852 2.68
Name8784 Surname8784 2.68
Name808 Surname808 2.68
Name5808 Surname5808 2.68
Name451 Surname451 2.68
Name1888 Surname1888 2.68
Name9527 Surname9527 2.68
Name1849 Surname1849 2.68
Name7811 Surname7811 2.68
Name4018 Surname4018 2.68
Name4756 Surname4756 2.68
Name7148 Surname7148 2.68
Name1633 Surname1633 2.68
Name9635 Surname9635 2.68
Name8986 Surname8986 2.68
Name8571 Surname8571 2.68
Name6813 Surname6813 2.68
Name8762 Surname8762 2.68
Name966 Surname966 2.68
Name1655 Surname1655 2.68
Name163 Surname163 2.68
Name6128 Surname6128 2.68
Name3855 Surname3855 2.68
Name1661 Surname1661 2.68
Name1210 Surname1210 2.68
Name727 Surname727 2.7
Name854 Surname854 2.7
Name8086 Surname8086 2.72
Name6537 Surname6537 2.72
Name6745 Surname6745 2.72
Name5182 Surname5182 2.72
Name6935 Surname6935 2.72
Name7335 Surname7335 2.72
Name659 Surname659 2.72
Name109 Surname109 2.72
Name2337 Surname2337 2.72
Name2397 Surname2397 2.72
Name2283 Surname2283 2.72
Name5684 Surname5684 2.72
Name5329 Surname5329 2.72
Name4809 Surname4809 2.72
Name2199 Surname2199 2.72
Name8234 Surname8234 2.72
Name5898 Surname5898 2.72
Name9543 Surname9543 2.72
Name9224 Surname9224 2.72
Name1537 Surname1537 2.72
Name4976 Surname4976 2.72
Name1843 Surname1843 2.72
Name1498 Surname1498 2.72
Name8103 Surname8103 2.72
Name8326 Surname8326 2.72
Name8472 Surname8472 2.72
Name1011 Surname1011 2.72
Name371 Surname371 2.72
Name892 Surname892 2.72
Name8752 Surname8752 2.72
Name375 Surname375 2.72
Name3601 Surname3601 2.72
Name3213 Surname3213 2.72
Name8424 Surname8424 2.72
Name6232 Surname6232 2.72
Name761 Surname761 2.72
Name6476 Surname6476 2.72
Name8745 Surname8745 2.72
Name8739 Surname8739 2.72
Name984 Surname984 2.72
Name448 Surname448 2.72
Name8576 Surname8576 2.72
Name1259 Surname1259 2.74
Name7983 Surname7983 2.74
Name8402 Surname8402 2.74
Name5187 Surname5187 2.74
Name9482 Surname9482 2.74
Name1663 Surname1663 2.74
Name99 Surname99 2.74
Name7865 Surname7865 2.74
Name8716 Surname8716 2.74
Name9502 Surname9502 2.74
Name1336 Surname1336 2.74
Name3911 Surname3911 2.74
Name5573 Surname5573 2.74
Name4172 Surname4172 2.74
Name500 Surname500 2.74
Name4593 Surname4593 2.74
Name1998 Surname1998 2.74
Name2902 Surname2902 2.74
Name8151 Surname8151 2.74
Name7658 Surname7658 2.74
Name7211 Surname7211 2.74
Name4249 Surname4249 2.74
Name450 Surname450 2.74
Name9052 Surname9052 2.74
Name1039 Surname1039 2.74
Name2050 Surname2050 2.74
Name7656 Surname7656 2.74
Name8489 Surname8489 2.74
Name613 Surname613 2.74
Name7228 Surname7228 2.74
Name9837 Surname9837 2.74
Name4525 Surname4525 2.74
Name3752 Surname3752 2.74
Name8321 Surname8321 2.76
Name4147 Surname4147 2.76
Name3072 Surname3072 2.76
Name8996 Surname8996 2.76
Name7103 Surname7103 2.78
Name2231 Surname2231 2.78
Name4926 Surname4926 2.78
Name6384 Surname6384 2.78
Name7950 Surname7950 2.78
Name4812 Surname4812 2.78
Name1688 Surname1688 2.78
Name5009 Surname5009 2.78
Name8139 Surname8139 2.78
Name8161 Surname8161 2.78
Name5033 Surname5033 2.78
Name7700 Surname7700 2.78
Name630 Surname630 2.78
Name7776 Surname7776 2.78
Name4819 Surname4819 2.78
Name9021 Surname9021 2.78
Name670 Surname670 2.78
Name7232 Surname7232 2.78
Name4538 Surname4538 2.78
Name4633 Surname4633 2.78
Name6552 Surname6552 2.78
Name7674 Surname7674 2.78
Name6533 Surname6533 2.78
Name6094 Surname6094 2.78
Name9489 Surname9489 2.78
Name5236 Surname5236 2.78
Name5742 Surname5742 2.78
Name2383 Surname2383 2.78
Name1925 Surname1925 2.78
Name167 Surname167 2.78
Name8994 Surname8994 2.78
Name3906 Surname3906 2.78
Name6976 Surname6976 2.78
Name1458 Surname1458 2.8
Name9066 Surname9066 2.8
Name6975 Surname6975 2.8
Name3807 Surname3807 2.8
Name4823 Surname4823 2.8
Name1677 Surname1677 2.8
Name3628 Surname3628 2.8
Name2053 Surname2053 2.8
Name2517 Surname2517 2.8
Name572 Surname572 2.8
Name8127 Surname8127 2.8
Name1037 Surname1037 2.8
Name8894 Surname8894 2.8
Name8323 Surname8323 2.8
Name4173 Surname4173 2.8
Name6257 Surname6257 2.8
Name4751 Surname4751 2.8
Name5709 Surname5709 2.8
Name9892 Surname9892 2.8
Name8807 Surname8807 2.8
Name3891 Surname3891 2.8
Name7549 Surname7549 2.8
Name1092 Surname1092 2.8
Name5660 Surname5660 2.8
Name257 Surname257 2.8
Name2232 Surname2232 2.8
Name909 Surname909 2.8
Name204 Surname204 2.8
Name1742 Surname1742 2.82
Name4269 Surname4269 2.82
Name9222 Surname9222 2.84
Name3490 Surname3490 2.84
Name3777 Surname3777 2.84
Name7034 Surname7034 2.84
Name3922 Surname3922 2.84
Name1744 Surname1744 2.84
Name7154 Surname7154 2.84
Name832 Surname832 2.84
Name7946 Surname7946 2.84
Name5065 Surname5065 2.84
Name177 Surname177 2.84
Name1985 Surname1985 2.84
Name8726 Surname8726 2.84
Name4688 Surname4688 2.84
Name8925 Surname8925 2.84
Name7402 Surname7402 2.84
Name8006 Surname8006 2.84
Name7701 Surname7701 2.84
Name6638 Surname6638 2.84
Name8349 Surname8349 2.84
Name8220 Surname8220 2.84
Name2194 Surname2194 2.84
Name9999 Surname9999 2.84
Name9589 Surname9589 2.84
Name6865 Surname6865 2.84
Name4882 Surname4882 2.84
Name4422 Surname4422 2.84
Name1346 Surname1346 2.84
Name4527 Surname4527 2.84
Name5853 Surname5853 2.84
Name7771 Surname7771 2.84
Name4680 Surname4680 2.84
Name8365 Surname8365 2.84
Name3575 Surname3575 2.84
Name2157 Surname2157 2.84
Name7016 Surname7016 2.86
Name3515 Surname3515 2.86
Name2512 Surname2512 2.86
Name4051 Surname4051 2.86
Name8248 Surname8248 2.86
Name6779 Surname6779 2.86
Name7474 Surname7474 2.86
Name7398 Surname7398 2.86
Name606 Surname606 2.86
Name2105 Surname2105 2.86
Name2097 Surname2097 2.86
Name5974 Surname5974 2.86
Name733 Surname733 2.86
Name1676 Surname1676 2.86
Name9927 Surname9927 2.86
Name2544 Surname2544 2.86
Name3334 Surname3334 2.86
Name1521 Surname1521 2.86
Name8596 Surname8596 2.86
Name4082 Surname4082 2.86
Name9591 Surname9591 2.86
Name5308 Surname5308 2.86
Name2595 Surname2595 2.86
Name622 Surname622 2.88
Name2006 Surname2006 2.88
Name3642 Surname3642 2.88
Name6343 Surname6343 2.88
Name2093 Surname2093 2.88
Name1286 Surname1286 2.9
Name2376 Surname2376 2.9
Name3824 Surname3824 2.9
Name1433 Surname1433 2.9
Name8316 Surname8316 2.9
Name5390 Surname5390 2.9
Name8314 Surname8314 2.9
Name8738 Surname8738 2.9
Name4735 Surname4735 2.9
Name3426 Surname3426 2.9
Name8778 Surname8778 2.9
Name6097 Surname6097 2.9
Name6136 Surname6136 2.9
Name6512 Surname6512 2.9
Name2646 Surname2646 2.9
Name1544 Surname1544 2.9
Name3235 Surname3235 2.9
Name7229 Surname7229 2.9
Name5427 Surname5427 2.9
Name6277 Surname6277 2.9
Name3608 Surname3608 2.9
Name420 Surname420 2.9
Name7594 Surname7594 2.9
Name8607 Surname8607 2.9
Name8344 Surname8344 2.9
Name953 Surname953 2.9
Name7998 Surname7998 2.9
Name7925 Surname7925 2.9
Name6801 Surname6801 2.9
Name4373 Surname4373 2.9
Name5402 Surname5402 2.9
Name6003 Surname6003 2.9
Name2242 Surname2242 2.9
Name2222 Surname2222 2.9
Name5478 Surname5478 2.9
Name9253 Surname9253 2.9
Name254 Surname254 2.9
Name7400 Surname7400 2.9
Name6816 Surname6816 2.9
Name8915 Surname8915 2.9
Name8809 Surname8809 2.9
Name5431 Surname5431 2.9
Name5159 Surname5159 2.9
Name1715 Surname1715 2.9
Name9908 Surname9908 2.9
Name8322 Surname8322 2.9
Name156 Surname156 2.9
Name7128 Surname7128 2.9
Name3359 Surname3359 2.9
Name3759 Surname3759 2.9
Name4459 Surname4459 2.9
Name6940 Surname6940 2.9
Name2719 Surname2719 2.9
Name4435 Surname4435 2.9
Name2322 Surname2322 2.9
Name4428 Surname4428 2.9
Name53 Surname53 2.9
Name7371 Surname7371 2.9
Name398 Surname398 2.9
Name4963 Surname4963 2.92
Name8703 Surname8703 2.92
Name1751 Surname1751 2.92
Name7072 Surname7072 2.92
Name1780 Surname1780 2.92
Name5012 Surname5012 2.92
Name6700 Surname6700 2.92
Name3065 Surname3065 2.92
Name8595 Surname8595 2.92
Name899 Surname899 2.92
Name3584 Surname3584 2.92
Name2225 Surname2225 2.92
Name2826 Surname2826 2.92
Name2333 Surname2333 2.92
Name7951 Surname7951 2.92
Name6487 Surname6487 2.92
Name1003 Surname1003 2.92
Name4494 Surname4494 2.92
Name3243 Surname3243 2.92
Name3244 Surname3244 2.92
Name6747 Surname6747 2.92
Name8774 Surname8774 2.92
Name3308 Surname3308 2.92
Name1621 Surname1621 2.92
Name793 Surname793 2.92
Name654 Surname654 2.94
Name1055 Surname1055 2.94
Name3506 Surname3506 2.94
Name3754 Surname3754 2.94
Name3897 Surname3897 2.94
Name8666 Surname8666 2.94
Name4164 Surname4164 2.94
Name3528 Surname3528 2.94
Name7947 Surname7947 2.94
Name5103 Surname5103 2.94
Name1382 Surname1382 2.94
Name9256 Surname9256 2.94
Name5550 Surname5550 2.96
Name1432 Surname1432 2.96
Name1428 Surname1428 2.96
Name7324 Surname7324 2.96
Name8656 Surname8656 2.96
Name3699 Surname3699 2.96
Name3550 Surname3550 2.96
Name1376 Surname1376 2.96
Name5605 Surname5605 2.96
Name8631 Surname8631 2.96
Name6896 Surname6896 2.96
Name3615 Surname3615 2.96
Name5509 Surname5509 2.96
Name7140 Surname7140 2.96
Name5498 Surname5498 2.96
Name7180 Surname7180 2.96
Name3802 Surname3802 2.96
Name2857 Surname2857 2.96
Name5124 Surname5124 2.96
Name6026 Surname6026 2.96
Name4153 Surname4153 2.96
Name5084 Surname5084 2.96
Name7047 Surname7047 2.96
Name2037 Surname2037 2.96
Name3035 Surname3035 2.96
Name9252 Surname9252 2.96
Name3034 Surname3034 2.96
Name4316 Surname4316 2.96
Name2149 Surname2149 2.96
Name2170 Surname2170 2.96
Name8904 Surname8904 2.96
Name9873 Surname9873 2.96
Name9921 Surname9921 2.96
Name5007 Surname5007 2.96
Name4797 Surname4797 2.96
Name2276 Surname2276 2.96
Name6442 Surname6442 2.96
Name2311 Surname2311 2.96
Name4763 Surname4763 2.96
Name6475 Surname6475 2.96
Name4493 Surname4493 2.96
Name2440 Surname2440 2.96
Name2463 Surname2463 2.96
Name9621 Surname9621 2.96
Name9083 Surname9083 2.96
Name8259 Surname8259 2.96
Name4569 Surname4569 2.96
Name9072 Surname9072 2.96
Name780 Surname780 2.96
Name9513 Surname9513 2.96
Name3313 Surname3313 2.96
Name8515 Surname8515 2.96
Name9960 Surname9960 2.96
Name6070 Surname6070 2.96
Name8027 Surname8027 2.96
Name802 Surname802 2.96
Name7164 Surname7164 2.96
Name807 Surname807 2.96
Name1262 Surname1262 2.96
Name8790 Surname8790 2.96
Name5677 Surname5677 2.96
Name1690 Surname1690 2.96
Name1918 Surname1918 2.96
Name1929 Surname1929 2.96
Name5168 Surname5168 2.96
Name8011 Surname8011 2.96
Name1683 Surname1683 2.96
Name3393 Surname3393 2.96
Name283 Surname283 2.98
Name9492 Surname9492 2.98
Name1410 Surname1410 2.98
Name7595 Surname7595 2.98
Name6990 Surname6990 2.98
Name1438 Surname1438 2.98
Name9733 Surname9733 2.98
Name987 Surname987 2.98
Name262 Surname262 2.98
Name5720 Surname5720 2.98
Name4663 Surname4663 2.98
Name1723 Surname1723 2.98
Name5151 Surname5151 2.98
Name1588 Surname1588 2.98
Name3140 Surname3140 2.98
Name74 Surname74 2.98
Name8797 Surname8797 2.98
Name4162 Surname4162 2.98
Name5785 Surname5785 2.98
Name3826 Surname3826 2.98
Name3527 Surname3527 3
Name6148 Surname6148 3
Name3668 Surname3668 3
Name3153 Surname3153 3
Name7325 Surname7325 3
Name3096 Surname3096 3
Name7680 Surname7680 3
Name6742 Surname6742 3
Name8879 Surname8879 3
Name5617 Surname5617 3
Name4346 Surname4346 3
Name8212 Surname8212 3
Name8348 Surname8348 3
Name8970 Surname8970 3
Name8444 Surname8444 3
Name3946 Surname3946 3
Name4386 Surname4386 3
Name9943 Surname9943 3
Name7237 Surname7237 3
Name1307 Surname1307 3
Name1386 Surname1386 3
Name7093 Surname7093 3
Name180 Surname180 3.02
Name8575 Surname8575 3.02
Name5485 Surname5485 3.02
Name858 Surname858 3.02
Name5102 Surname5102 3.02
Name8559 Surname8559 3.02
Name1132 Surname1132 3.02
Name2684 Surname2684 3.02
Name7828 Surname7828 3.02
Name9813 Surname9813 3.02
Name179 Surname179 3.02
Name662 Surname662 3.02
Name2271 Surname2271 3.02
Name3962 Surname3962 3.02
Name6792 Surname6792 3.02
Name7285 Surname7285 3.02
Name1733 Surname1733 3.02
Name1152 Surname1152 3.02
Name3227 Surname3227 3.02
Name3258 Surname3258 3.02
Name2597 Surname2597 3.02
Name3320 Surname3320 3.02
Name3396 Surname3396 3.02
Name5313 Surname5313 3.02
Name6256 Surname6256 3.02
Name5307 Surname5307 3.02
Name2507 Surname2507 3.02
Name112 Surname112 3.02
Name5139 Surname5139 3.02
Name7094 Surname7094 3.02
Name8646 Surname8646 3.02
Name7684 Surname7684 3.02
Name3645 Surname3645 3.02
Name8624 Surname8624 3.02
Name3682 Surname3682 3.02
Name7423 Surname7423 3.02
Name6624 Surname6624 3.02
Name7642 Surname7642 3.02
Name6428 Surname6428 3.02
Name4185 Surname4185 3.02
Name1783 Surname1783 3.02
Name7455 Surname7455 3.02
Name2114 Surname2114 3.02
Name9925 Surname9925 3.02
Name5979 Surname5979 3.02
Name4311 Surname4311 3.02
Name1814 Surname1814 3.02
Name1199 Surname1199 3.02
Name9940 Surname9940 3.02
Name4360 Surname4360 3.02
Name295 Surname295 3.02
Name4495 Surname4495 3.02
Name6939 Surname6939 3.02
Name6759 Surname6759 3.02
Name2843 Surname2843 3.02
Name2809 Surname2809 3.02
Name9319 Surname9319 3.02
Name7496 Surname7496 3.02
Name2188 Surname2188 3.02
Name1739 Surname1739 3.02
Name200 Surname200 3.02
Name6391 Surname6391 3.02
Name9547 Surname9547 3.02
Name8469 Surname8469 3.02
Name4049 Surname4049 3.02
Name6508 Surname6508 3.04
Name3553 Surname3553 3.04
Name7305 Surname7305 3.04
Name9257 Surname9257 3.04
Name2471 Surname2471 3.04
Name8101 Surname8101 3.04
Name764 Surname764 3.04
Name3323 Surname3323 3.04
Name908 Surname908 3.04
Name7494 Surname7494 3.04
Name2818 Surname2818 3.04
Name2296 Surname2296 3.04
Name1762 Surname1762 3.04
Name3582 Surname3582 3.04
Name5777 Surname5777 3.04
Name6196 Surname6196 3.04
Name920 Surname920 3.04
Name1361 Surname1361 3.04
Name619 Surname619 3.04
Name8074 Surname8074 3.06
Name5997 Surname5997 3.06
Name3328 Surname3328 3.06
Name6775 Surname6775 3.06
Name485 Surname485 3.06
Name6060 Surname6060 3.06
Name5749 Surname5749 3.06
Name2286 Surname2286 3.06
Name4117 Surname4117 3.06
Name7089 Surname7089 3.06
Name8202 Surname8202 3.06
Name3542 Surname3542 3.06
Name2032 Surname2032 3.06
Name4940 Surname4940 3.06
Name4662 Surname4662 3.06
Name969 Surname969 3.06
Name1472 Surname1472 3.06
Name2698 Surname2698 3.06
Name5073 Surname5073 3.08
Name7940 Surname7940 3.08
Name9681 Surname9681 3.08
Name8264 Surname8264 3.08
Name6488 Surname6488 3.08
Name5289 Surname5289 3.08
Name5292 Surname5292 3.08
Name6229 Surname6229 3.08
Name8825 Surname8825 3.08
Name1594 Surname1594 3.08
Name5590 Surname5590 3.08
Name3923 Surname3923 3.08
Name6513 Surname6513 3.08
Name8523 Surname8523 3.08
Name9734 Surname9734 3.08
Name756 Surname756 3.08
Name8059 Surname8059 3.08
Name5208 Surname5208 3.08
Name3182 Surname3182 3.08
Name8625 Surname8625 3.08
Name4585 Surname4585 3.08
Name8278 Surname8278 3.08
Name9290 Surname9290 3.08
Name5180 Surname5180 3.08
Name3150 Surname3150 3.08
Name2775 Surname2775 3.08
Name6909 Surname6909 3.08
Name5252 Surname5252 3.08
Name7091 Surname7091 3.08
Name7448 Surname7448 3.08
Name4477 Surname4477 3.08
Name2304 Surname2304 3.08
Name3867 Surname3867 3.08
Name7663 Surname7663 3.08
Name1193 Surname1193 3.08
Name6023 Surname6023 3.08
Name7739 Surname7739 3.08
Name9247 Surname9247 3.08
Name6044 Surname6044 3.08
Name2555 Surname2555 3.08
Name7376 Surname7376 3.08
Name7770 Surname7770 3.08
Name776 Surname776 3.08
Name6064 Surname6064 3.08
Name4933 Surname4933 3.08
Name5344 Surname5344 3.08
Name3248 Surname3248 3.08
Name5787 Surname5787 3.08
Name5635 Surname5635 3.08
Name9941 Surname9941 3.08
Name7599 Surname7599 3.08
Name6422 Surname6422 3.08
Name7145 Surname7145 3.1
Name2068 Surname2068 3.1
Name5140 Surname5140 3.1
Name3233 Surname3233 3.1
Name3599 Surname3599 3.1
Name3187 Surname3187 3.1
Name8749 Surname8749 3.1
Name3703 Surname3703 3.1
Name9622 Surname9622 3.1
Name3574 Surname3574 3.1
Name2584 Surname2584 3.1
Name487 Surname487 3.1
Name9886 Surname9886 3.1
Name1035 Surname1035 3.1
Name192 Surname192 3.1
Name4887 Surname4887 3.12
Name9259 Surname9259 3.12
Name1834 Surname1834 3.12
Name3919 Surname3919 3.12
Name4283 Surname4283 3.12
Name1704 Surname1704 3.12
Name3647 Surname3647 3.12
Name408 Surname408 3.12
Name4795 Surname4795 3.12
Name2903 Surname2903 3.12
Name4359 Surname4359 3.12
Name4544 Surname4544 3.12
Name2298 Surname2298 3.12
Name7691 Surname7691 3.12
Name4090 Surname4090 3.12
Name3843 Surname3843 3.12
Name1124 Surname1124 3.12
Name5904 Surname5904 3.12
Name2538 Surname2538 3.12
Name1525 Surname1525 3.12
Name3214 Surname3214 3.12
Name7970 Surname7970 3.12
Name1551 Surname1551 3.12
Name8647 Surname8647 3.12
Name9262 Surname9262 3.14
Name3450 Surname3450 3.14
Name8541 Surname8541 3.14
Name249 Surname249 3.14
Name6875 Surname6875 3.14
Name7088 Surname7088 3.14
Name2810 Surname2810 3.14
Name7897 Surname7897 3.14
Name1994 Surname1994 3.14
Name6491 Surname6491 3.14
Name6224 Surname6224 3.14
Name3114 Surname3114 3.14
Name1123 Surname1123 3.14
Name2138 Surname2138 3.14
Name2574 Surname2574 3.14
Name2135 Surname2135 3.14
Name7150 Surname7150 3.14
Name769 Surname769 3.14
Name1827 Surname1827 3.14
Name5010 Surname5010 3.14
Name7893 Surname7893 3.14
Name8507 Surname8507 3.14
Name2993 Surname2993 3.14
Name7309 Surname7309 3.14
Name8200 Surname8200 3.14
Name4362 Surname4362 3.14
Name331 Surname331 3.14
Name422 Surname422 3.14
Name5621 Surname5621 3.14
Name758 Surname758 3.14
Name2213 Surname2213 3.14
Name9946 Surname9946 3.14
Name2510 Surname2510 3.14
Name6739 Surname6739 3.14
Name7724 Surname7724 3.14
Name8644 Surname8644 3.14
Name9993 Surname9993 3.14
Name5992 Surname5992 3.14
Name7498 Surname7498 3.14
Name5895 Surname5895 3.14
Name8164 Surname8164 3.14
Name2455 Surname2455 3.14
Name439 Surname439 3.14
Name4923 Surname4923 3.14
Name7443 Surname7443 3.14
Name8808 Surname8808 3.14
Name464 Surname464 3.14
Name6585 Surname6585 3.14
Name6981 Surname6981 3.14
Name2452 Surname2452 3.14
Name3659 Surname3659 3.14
Name6951 Surname6951 3.14
Name1773 Surname1773 3.14
Name7592 Surname7592 3.14
Name3649 Surname3649 3.14
Name9043 Surname9043 3.14
Name3518 Surname3518 3.14
Name2132 Surname2132 3.14
Name355 Surname355 3.14
Name7198 Surname7198 3.14
Name5995 Surname5995 3.14
Name6668 Surname6668 3.14
Name4668 Surname4668 3.16
Name3350 Surname3350 3.16
Name9380 Surname9380 3.18
Name5415 Surname5415 3.18
Name4586 Surname4586 3.18
Name4236 Surname4236 3.18
Name3616 Surname3616 3.18
Name8066 Surname8066 3.18
Name6304 Surname6304 3.18
Name3958 Surname3958 3.18
Name5262 Surname5262 3.18
Name7146 Surname7146 3.18
Name8781 Surname8781 3.18
Name3222 Surname3222 3.18
Name6522 Surname6522 3.18
Name6150 Surname6150 3.18
Name7878 Surname7878 3.18
Name3691 Surname3691 3.18
Name1406 Surname1406 3.18
Name3543 Surname3543 3.18
Name6715 Surname6715 3.18
Name8953 Surname8953 3.18
Name6845 Surname6845 3.18
Name2858 Surname2858 3.2
Name1477 Surname1477 3.2
Name3200 Surname3200 3.2
Name2169 Surname2169 3.2
Name2536 Surname2536 3.2
Name7764 Surname7764 3.2
Name1765 Surname1765 3.2
Name6954 Surname6954 3.2
Name5371 Surname5371 3.2
Name232 Surname232 3.2
Name7199 Surname7199 3.2
Name8479 Surname8479 3.2
Name2582 Surname2582 3.2
Name2211 Surname2211 3.2
Name7529 Surname7529 3.2
Name7901 Surname7901 3.2
Name9897 Surname9897 3.2
Name620 Surname620 3.2
Name9508 Surname9508 3.2
Name9299 Surname9299 3.2
Name5269 Surname5269 3.2
Name1924 Surname1924 3.2
Name3850 Surname3850 3.2
Name4476 Surname4476 3.2
Name8562 Surname8562 3.2
Name5112 Surname5112 3.2
Name7327 Surname7327 3.2
Name6443 Surname6443 3.2
Name1926 Surname1926 3.2
Name4695 Surname4695 3.2
Name9700 Surname9700 3.2
Name1148 Surname1148 3.2
Name6153 Surname6153 3.2
Name7837 Surname7837 3.2
Name146 Surname146 3.2
Name3685 Surname3685 3.2
Name5470 Surname5470 3.2
Name3206 Surname3206 3.2
Name2444 Surname2444 3.2
Name3176 Surname3176 3.2
Name9904 Surname9904 3.2
Name2412 Surname2412 3.2
Name338 Surname338 3.2
Name7102 Surname7102 3.2
Name9560 Surname9560 3.2
Name887 Surname887 3.2
Name9051 Surname9051 3.2
Name3395 Surname3395 3.2
Name3954 Surname3954 3.2
Name6632 Surname6632 3.2
Name8850 Surname8850 3.2
Name3241 Surname3241 3.2
Name753 Surname753 3.2
Name551 Surname551 3.2
Name185 Surname185 3.2
Name1484 Surname1484 3.2
Name3053 Surname3053 3.2
Name9674 Surname9674 3.2
Name534 Surname534 3.2
Name8078 Surname8078 3.2
Name1582 Surname1582 3.2
Name8841 Surname8841 3.2
Name6236 Surname6236 3.2
Name8012 Surname8012 3.2
Name8690 Surname8690 3.2
Name8018 Surname8018 3.2
Name5458 Surname5458 3.22
Name979 Surname979 3.22
Name7690 Surname7690 3.22
Name3309 Surname3309 3.22
Name5398 Surname5398 3.24
Name1855 Surname1855 3.24
Name6931 Surname6931 3.24
Name4262 Surname4262 3.24
Name5960 Surname5960 3.24
Name2054 Surname2054 3.24
Name9879 Surname9879 3.24
Name1864 Surname1864 3.24
Name1749 Surname1749 3.24
Name2988 Surname2988 3.24
Name6457 Surname6457 3.24
Name6305 Surname6305 3.24
Name9683 Surname9683 3.24
Name9357 Surname9357 3.24
Name4194 Surname4194 3.24
Name4208 Surname4208 3.24
Name3808 Surname3808 3.24
Name87 Surname87 3.24
Name8457 Surname8457 3.24
Name9689 Surname9689 3.26
Name2430 Surname2430 3.26
Name1637 Surname1637 3.26
Name6176 Surname6176 3.26
Name2334 Surname2334 3.26
Name8289 Surname8289 3.26
Name1101 Surname1101 3.26
Name3146 Surname3146 3.26
Name6612 Surname6612 3.26
Name6568 Surname6568 3.26
Name7152 Surname7152 3.26
Name2312 Surname2312 3.26
Name174 Surname174 3.26
Name4450 Surname4450 3.26
Name1058 Surname1058 3.26
Name958 Surname958 3.26
Name5394 Surname5394 3.26
Name85 Surname85 3.26
Name7243 Surname7243 3.26
Name1038 Surname1038 3.26
Name7444 Surname7444 3.26
Name2558 Surname2558 3.26
Name5363 Surname5363 3.26
Name1087 Surname1087 3.26
Name8704 Surname8704 3.26
Name6433 Surname6433 3.26
Name7862 Surname7862 3.26
Name2476 Surname2476 3.26
Name6902 Surname6902 3.26
Name7522 Surname7522 3.26
Name2439 Surname2439 3.26
Name4163 Surname4163 3.26
Name5630 Surname5630 3.26
Name5547 Surname5547 3.26
Name6427 Surname6427 3.26
Name4814 Surname4814 3.26
Name8447 Surname8447 3.26
Name2935 Surname2935 3.26
Name2061 Surname2061 3.26
Name7912 Surname7912 3.26
Name7159 Surname7159 3.26
Name1191 Surname1191 3.26
Name965 Surname965 3.26
Name2131 Surname2131 3.26
Name6676 Surname6676 3.26
Name5990 Surname5990 3.26
Name2089 Surname2089 3.26
Name2894 Surname2894 3.26
Name2701 Surname2701 3.26
Name542 Surname542 3.26
Name5526 Surname5526 3.26
Name406 Surname406 3.26
Name1144 Surname1144 3.26
Name3010 Surname3010 3.26
Name5957 Surname5957 3.26
Name3988 Surname3988 3.28
Name3077 Surname3077 3.28
Name6074 Surname6074 3.28
Name2393 Surname2393 3.28
Name4244 Surname4244 3.3
Name6031 Surname6031 3.3
Name4219 Surname4219 3.3
Name2307 Surname2307 3.3
Name3937 Surname3937 3.3
Name7372 Surname7372 3.3
Name6614 Surname6614 3.3
Name7517 Surname7517 3.3
Name3661 Surname3661 3.3
Name722 Surname722 3.3
Name431 Surname431 3.3
Name3499 Surname3499 3.3
Name3036 Surname3036 3.3
Name2611 Surname2611 3.3
Name8921 Surname8921 3.3
Name974 Surname974 3.3
Name5603 Surname5603 3.3
Name290 Surname290 3.3
Name5884 Surname5884 3.3
Name8178 Surname8178 3.3
Name4989 Surname4989 3.3
Name5193 Surname5193 3.3
Name5770 Surname5770 3.3
Name5875 Surname5875 3.3
Name1763 Surname1763 3.3
Name1405 Surname1405 3.3
Name28 Surname28 3.3
Name5439 Surname5439 3.3
Name1730 Surname1730 3.3
Name3917 Surname3917 3.32
