FirstName LastName FinalScore
Name1543 Surname1543 5.66
Name6437 Surname6437 5.66
Name6083 Surname6083 5.66
Name5080 Surname5080 5.66
Name9149 Surname9149 5.66
Name6096 Surname6096 5.66
Name7629 Surname7629 5.66
Name8988 Surname8988 5.66
Name8061 Surname8061 5.66
Name5625 Surname5625 5.66
Name903 Surname903 5.66
Name4391 Surname4391 5.66
Name6906 Surname6906 5.66
Name3267 Surname3267 5.66
Name5845 Surname5845 5.66
Name6048 Surname6048 5.66
Name6205 Surname6205 5.66
Name9716 Surname9716 5.66
Name1277 Surname1277 5.66
Name9719 Surname9719 5.66
Name1093 Surname1093 5.66
Name9270 Surname9270 5.66
Name6762 Surname6762 5.66
Name343 Surname343 5.66
Name1301 Surname1301 5.68
Name6553 Surname6553 5.68
Name7818 Surname7818 5.68
Name2293 Surname2293 5.68
Name3918 Surname3918 5.68
Name512 Surname512 5.68
Name215 Surname215 5.68
Name8158 Surname8158 5.7
Name1315 Surname1315 5.7
Name895 Surname895 5.7
Name4284 Surname4284 5.7
Name9686 Surname9686 5.7
Name5323 Surname5323 5.7
Name5447 Surname5447 5.7
Name9518 Surname9518 5.7
Name1254 Surname1254 5.7
Name8837 Surname8837 5.7
Name8823 Surname8823 5.7
Name3405 Surname3405 5.7
Name2360 Surname2360 5.7
Name5355 Surname5355 5.7
Name6447 Surname6447 5.7
Name3397 Surname3397 5.7
Name3387 Surname3387 5.7
Name6420 Surname6420 5.7
Name1709 Surname1709 5.7
Name7982 Surname7982 5.7
Name9075 Surname9075 5.7
Name705 Surname705 5.7
Name6554 Surname6554 5.7
Name7672 Surname7672 5.7
Name1949 Surname1949 5.7
Name2227 Surname2227 5.7
Name8029 Surname8029 5.7
Name6591 Surname6591 5.7
Name4142 Surname4142 5.7
Name655 Surname655 5.7
Name1513 Surname1513 5.7
Name4027 Surname4027 5.7
Name8638 Surname8638 5.7
Name7949 Surname7949 5.7
Name6620 Surname6620 5.7
Name8244 Surname8244 5.7
Name9705 Surname9705 5.7
Name1533 Surname1533 5.7
Name1599 Surname1599 5.7
Name3655 Surname3655 5.7
Name9059 Surname9059 5.7
Name2407 Surname2407 5.7
Name8031 Surname8031 5.7
Name8615 Surname8615 5.7
Name4664 Surname4664 5.72
Name142 Surname142 5.72
Name877 Surname877 5.72
Name1640 Surname1640 5.72
Name1443 Surname1443 5.72
Name2269 Surname2269 5.72
Name8342 Surname8342 5.72
Name6829 Surname6829 5.72
Name2697 Surname2697 5.72
Name3333 Surname3333 5.72
Name6664 Surname6664 5.72
Name8963 Surname8963 5.72
Name7336 Surname7336 5.72
Name3109 Surname3109 5.72
Name1446 Surname1446 5.72
Name9708 Surname9708 5.72
Name7351 Surname7351 5.72
Name3141 Surname3141 5.72
Name7745 Surname7745 5.72
Name57 Surname57 5.72
Name9171 Surname9171 5.72
Name7476 Surname7476 5.74
Name7617 Surname7617 5.74
Name4766 Surname4766 5.74
Name5144 Surname5144 5.74
Name6905 Surname6905 5.74
Name3612 Surname3612 5.74
Name3198 Surname3198 5.74
Name7435 Surname7435 5.74
Name1838 Surname1838 5.76
Name9045 Surname9045 5.76
Name1295 Surname1295 5.76
Name4920 Surname4920 5.76
Name317 Surname317 5.76
Name6627 Surname6627 5.76
Name2602 Surname2602 5.76
Name4515 Surname4515 5.76
Name8728 Surname8728 5.76
Name6996 Surname6996 5.76
Name8545 Surname8545 5.76
Name1397 Surname1397 5.76
Name6117 Surname6117 5.76
Name1812 Surname1812 5.76
Name2335 Surname2335 5.76
Name5533 Surname5533 5.76
Name8180 Surname8180 5.76
Name256 Surname256 5.76
Name8552 Surname8552 5.76
Name6389 Surname6389 5.76
Name3509 Surname3509 5.76
Name6218 Surname6218 5.76
Name8670 Surname8670 5.76
Name5697 Surname5697 5.76
Name2887 Surname2887 5.76
Name9584 Surname9584 5.76
Name9217 Surname9217 5.76
Name6202 Surname6202 5.76
Name9452 Surname9452 5.76
Name161 Surname161 5.76
Name3999 Surname3999 5.76
Name7338 Surname7338 5.76
Name3406 Surname3406 5.76
Name4007 Surname4007 5.76
Name7414 Surname7414 5.76
Name8058 Surname8058 5.76
Name8905 Surname8905 5.76
Name2152 Surname2152 5.76
Name7108 Surname7108 5.76
Name5209 Surname5209 5.76
Name133 Surname133 5.76
Name668 Surname668 5.76
Name2936 Surname2936 5.76
Name6171 Surname6171 5.76
Name9537 Surname9537 5.76
Name6355 Surname6355 5.76
Name8346 Surname8346 5.76
Name6359 Surname6359 5.76
Name5952 Surname5952 5.76
Name3942 Surname3942 5.76
Name734 Surname734 5.76
Name5803 Surname5803 5.76
Name6712 Surname6712 5.76
Name4343 Surname4343 5.76
Name4438 Surname4438 5.76
Name1070 Surname1070 5.76
Name2519 Surname2519 5.76
Name281 Surname281 5.78
Name7741 Surname7741 5.78
Name7823 Surname7823 5.78
Name2530 Surname2530 5.78
Name1853 Surname1853 5.78
Name6405 Surname6405 5.78
Name5239 Surname5239 5.78
Name8736 Surname8736 5.78
Name8822 Surname8822 5.78
Name9601 Surname9601 5.78
Name5115 Surname5115 5.78
Name796 Surname796 5.78
Name2445 Surname2445 5.78
Name2270 Surname2270 5.78
Name446 Surname446 5.78
Name418 Surname418 5.78
Name5833 Surname5833 5.78
Name8937 Surname8937 5.78
Name3020 Surname3020 5.78
Name1778 Surname1778 5.8
Name7730 Surname7730 5.8
Name6559 Surname6559 5.8
Name7039 Surname7039 5.8
Name6600 Surname6600 5.8
Name5874 Surname5874 5.8
Name8216 Surname8216 5.8
Name2153 Surname2153 5.8
Name4403 Surname4403 5.8
Name2644 Surname2644 5.8
Name5484 Surname5484 5.82
Name2118 Surname2118 5.82
Name7456 Surname7456 5.82
Name5545 Surname5545 5.82
Name6197 Surname6197 5.82
Name9086 Surname9086 5.82
Name1300 Surname1300 5.82
Name7821 Surname7821 5.82
Name8842 Surname8842 5.82
Name8154 Surname8154 5.82
Name1430 Surname1430 5.82
Name6208 Surname6208 5.82
Name4811 Surname4811 5.82
Name6367 Surname6367 5.82
Name3073 Surname3073 5.82
Name6137 Surname6137 5.82
Name3076 Surname3076 5.82
Name7525 Surname7525 5.82
Name576 Surname576 5.82
Name2104 Surname2104 5.82
Name1091 Surname1091 5.82
Name4673 Surname4673 5.82
Name989 Surname989 5.82
Name6595 Surname6595 5.82
Name6736 Surname6736 5.82
Name6193 Surname6193 5.82
Name9762 Surname9762 5.82
Name424 Surname424 5.82
Name4500 Surname4500 5.82
Name4482 Surname4482 5.82
Name4421 Surname4421 5.82
Name3681 Surname3681 5.82
Name7289 Surname7289 5.82
Name3324 Surname3324 5.82
Name940 Surname940 5.82
Name8004 Surname8004 5.82
Name101 Surname101 5.82
Name937 Surname937 5.82
Name5305 Surname5305 5.82
Name8565 Surname8565 5.82
Name3362 Surname3362 5.82
Name8511 Surname8511 5.82
Name2534 Surname2534 5.82
Name2893 Surname2893 5.82
Name1149 Surname1149 5.82
Name8045 Surname8045 5.82
Name5430 Surname5430 5.82
Name7838 Surname7838 5.82
Name934 Surname934 5.82
Name6796 Surname6796 5.82
Name1319 Surname1319 5.82
Name9699 Surname9699 5.82
Name3061 Surname3061 5.82
Name7568 Surname7568 5.84
Name3317 Surname3317 5.84
Name208 Surname208 5.84
Name5693 Surname5693 5.84
Name9197 Surname9197 5.84
Name5306 Surname5306 5.84
Name5823 Surname5823 5.84
Name8230 Surname8230 5.84
Name4257 Surname4257 5.84
Name6461 Surname6461 5.84
Name1076 Surname1076 5.84
Name9092 Surname9092 5.84
Name6566 Surname6566 5.84
Name8881 Surname8881 5.86
Name7710 Surname7710 5.86
Name595 Surname595 5.86
Name914 Surname914 5.86
Name4102 Surname4102 5.86
Name9456 Surname9456 5.86
Name804 Surname804 5.86
Name4654 Surname4654 5.86
Name971 Surname971 5.86
Name7487 Surname7487 5.86
Name3486 Surname3486 5.86
Name6134 Surname6134 5.88
Name782 Surname782 5.88
Name7892 Surname7892 5.88
Name9038 Surname9038 5.88
Name3809 Surname3809 5.88
Name17 Surname17 5.88
Name2329 Surname2329 5.88
Name9084 Surname9084 5.88
Name3430 Surname3430 5.88
Name3479 Surname3479 5.88
Name2453 Surname2453 5.88
Name9770 Surname9770 5.88
Name7873 Surname7873 5.88
Name9691 Surname9691 5.88
Name1404 Surname1404 5.88
Name1089 Surname1089 5.88
Name2426 Surname2426 5.88
Name6580 Surname6580 5.88
Name7626 Surname7626 5.88
Name7392 Surname7392 5.88
Name2423 Surname2423 5.88
Name3611 Surname3611 5.88
Name3658 Surname3658 5.88
Name5127 Surname5127 5.88
Name4801 Surname4801 5.88
Name8186 Surname8186 5.88
Name9333 Surname9333 5.88
Name4830 Surname4830 5.88
Name7328 Surname7328 5.88
Name4832 Surname4832 5.88
Name4837 Surname4837 5.88
Name4899 Surname4899 5.88
Name4935 Surname4935 5.88
Name5796 Surname5796 5.88
Name9944 Surname9944 5.88
Name2241 Surname2241 5.88
Name7318 Surname7318 5.88
Name5192 Surname5192 5.88
Name138 Surname138 5.88
Name5226 Surname5226 5.88
Name5237 Surname5237 5.88
Name6897 Surname6897 5.88
Name9431 Surname9431 5.88
Name8001 Surname8001 5.88
Name90 Surname90 5.88
Name951 Surname951 5.88
Name5486 Surname5486 5.88
Name9167 Surname9167 5.88
Name6086 Surname6086 5.88
Name8462 Surname8462 5.88
Name8452 Surname8452 5.88
Name474 Surname474 5.88
Name471 Surname471 5.88
Name4198 Surname4198 5.88
Name1188 Surname1188 5.88
Name4301 Surname4301 5.88
Name8371 Surname8371 5.88
Name400 Surname400 5.88
Name5502 Surname5502 5.88
Name4529 Surname4529 5.88
Name37 Surname37 5.88
Name8288 Surname8288 5.88
Name5919 Surname5919 5.88
Name1890 Surname1890 5.88
Name4714 Surname4714 5.88
Name5868 Surname5868 5.88
Name6886 Surname6886 5.88
Name7260 Surname7260 5.88
Name2961 Surname2961 5.9
Name6637 Surname6637 5.9
Name3242 Surname3242 5.9
Name8705 Surname8705 5.9
Name8654 Surname8654 5.9
Name1512 Surname1512 5.9
Name9346 Surname9346 5.9
Name1177 Surname1177 5.9
Name3234 Surname3234 5.92
Name5407 Surname5407 5.92
Name5610 Surname5610 5.92
Name7989 Surname7989 5.92
Name2880 Surname2880 5.92
Name5310 Surname5310 5.92
Name6821 Surname6821 5.92
Name5121 Surname5121 5.92
Name4753 Surname4753 5.92
Name4332 Surname4332 5.92
Name8467 Surname8467 5.92
Name8731 Surname8731 5.92
Name3792 Surname3792 5.92
Name6267 Surname6267 5.92
Name614 Surname614 5.92
Name3223 Surname3223 5.92
Name8794 Surname8794 5.92
Name1 Surname1 5.94
Name5618 Surname5618 5.94
Name6520 Surname6520 5.94
Name6993 Surname6993 5.94
Name6351 Surname6351 5.94
Name7698 Surname7698 5.94
Name6704 Surname6704 5.94
Name7768 Surname7768 5.94
Name6376 Surname6376 5.94
Name6047 Surname6047 5.94
Name9815 Surname9815 5.94
Name8919 Surname8919 5.94
Name3848 Surname3848 5.94
Name681 Surname681 5.94
Name9365 Surname9365 5.94
Name2929 Surname2929 5.94
Name5178 Surname5178 5.94
Name5210 Surname5210 5.94
Name5212 Surname5212 5.94
Name4504 Surname4504 5.94
Name4490 Surname4490 5.94
Name1831 Surname1831 5.94
Name5130 Surname5130 5.94
Name5293 Surname5293 5.94
Name496 Surname496 5.94
Name8829 Surname8829 5.94
Name8003 Surname8003 5.94
Name3101 Surname3101 5.94
Name3110 Surname3110 5.94
Name8793 Surname8793 5.94
Name5364 Surname5364 5.94
Name3199 Surname3199 5.94
Name9905 Surname9905 5.94
Name9048 Surname9048 5.94
Name8245 Surname8245 5.94
Name1452 Surname1452 5.94
Name8425 Surname8425 5.94
Name4730 Surname4730 5.94
Name9112 Surname9112 5.94
Name9499 Surname9499 5.94
Name2505 Surname2505 5.94
Name9078 Surname9078 5.94
Name2230 Surname2230 5.94
Name9553 Surname9553 5.94
Name1939 Surname1939 5.94
Name2650 Surname2650 5.94
Name9180 Surname9180 5.94
Name957 Surname957 5.94
Name955 Surname955 5.94
Name926 Surname926 5.94
Name1627 Surname1627 5.94
Name2158 Surname2158 5.94
Name2145 Surname2145 5.94
Name9213 Surname9213 5.94
Name2799 Surname2799 5.94
Name64 Surname64 5.94
Name100 Surname100 5.94
Name3250 Surname3250 5.94
Name5477 Surname5477 5.94
Name3513 Surname3513 5.94
Name3516 Surname3516 5.94
Name9934 Surname9934 5.94
Name226 Surname226 5.94
Name3618 Surname3618 5.94
Name8585 Surname8585 5.96
Name1614 Surname1614 5.96
Name783 Surname783 5.96
Name7037 Surname7037 5.96
Name5311 Surname5311 5.96
Name2382 Surname2382 5.96
Name8601 Surname8601 5.96
Name9577 Surname9577 5.96
Name432 Surname432 5.96
Name7115 Surname7115 5.96
Name946 Surname946 5.96
Name2927 Surname2927 5.96
Name9077 Surname9077 5.98
Name4836 Surname4836 5.98
Name4726 Surname4726 5.98
Name7683 Surname7683 5.98
Name4461 Surname4461 5.98
Name2112 Surname2112 5.98
Name1729 Surname1729 5.98
Name6898 Surname6898 5.98
Name3653 Surname3653 5.98
Name178 Surname178 5.98
Name7996 Surname7996 5.98
Name378 Surname378 5.98
Name3551 Surname3551 5.98
Name8998 Surname8998 5.98
Name9420 Surname9420 5.98
Name5417 Surname5417 5.98
Name897 Surname897 5.98
Name6313 Surname6313 5.98
Name2885 Surname2885 6
Name7567 Surname7567 6
Name9930 Surname9930 6
Name704 Surname704 6
Name1612 Surname1612 6
Name1245 Surname1245 6
Name6929 Surname6929 6
Name4091 Surname4091 6
Name224 Surname224 6
Name6412 Surname6412 6
Name962 Surname962 6
Name968 Surname968 6
Name8723 Surname8723 6
Name9503 Surname9503 6
Name7270 Surname7270 6
Name4947 Surname4947 6
Name4399 Surname4399 6
Name3943 Surname3943 6
Name2596 Surname2596 6
Name6059 Surname6059 6
Name8965 Surname8965 6
Name2932 Surname2932 6
Name3902 Surname3902 6
Name2636 Surname2636 6
Name6093 Surname6093 6
Name4915 Surname4915 6
Name6634 Surname6634 6
Name2735 Surname2735 6
Name7079 Surname7079 6
Name5559 Surname5559 6
Name5552 Surname5552 6
Name3589 Surname3589 6
Name2261 Surname2261 6
Name3977 Surname3977 6
Name5689 Surname5689 6
Name6146 Surname6146 6
Name328 Surname328 6
Name8857 Surname8857 6
Name8632 Surname8632 6
Name3201 Surname3201 6
Name537 Surname537 6
Name7944 Surname7944 6
Name1507 Surname1507 6
Name3194 Surname3194 6
Name4314 Surname4314 6
Name2998 Surname2998 6
Name4193 Surname4193 6
Name6883 Surname6883 6
Name9309 Surname9309 6
Name1868 Surname1868 6
Name4705 Surname4705 6
Name8619 Surname8619 6
Name4703 Surname4703 6
Name286 Surname286 6
Name4699 Surname4699 6
Name4741 Surname4741 6
Name9793 Surname9793 6
Name6373 Surname6373 6
Name8623 Surname8623 6
Name1835 Surname1835 6
Name8378 Surname8378 6
Name1841 Surname1841 6
Name8436 Surname8436 6.02
Name3737 Surname3737 6.02
Name2930 Surname2930 6.02
Name105 Surname105 6.04
Name5056 Surname5056 6.04
Name5984 Surname5984 6.04
Name258 Surname258 6.04
Name9807 Surname9807 6.04
Name2620 Surname2620 6.04
Name4934 Surname4934 6.04
Name8819 Surname8819 6.04
Name7825 Surname7825 6.04
Name1539 Surname1539 6.04
Name7664 Surname7664 6.04
Name1799 Surname1799 6.04
Name7206 Surname7206 6.04
Name4151 Surname4151 6.04
Name7666 Surname7666 6.04
Name6681 Surname6681 6.04
Name9701 Surname9701 6.04
Name8019 Surname8019 6.04
Name6372 Surname6372 6.04
Name336 Surname336 6.04
Name683 Surname683 6.04
Name6852 Surname6852 6.04
Name5123 Surname5123 6.04
Name7169 Surname7169 6.04
Name6899 Surname6899 6.04
Name8540 Surname8540 6.04
Name486 Surname486 6.04
Name9028 Surname9028 6.04
Name6356 Surname6356 6.04
Name6385 Surname6385 6.04
Name5077 Surname5077 6.04
Name6710 Surname6710 6.06
Name4160 Surname4160 6.06
Name1033 Surname1033 6.06
Name1478 Surname1478 6.06
Name4177 Surname4177 6.06
Name4614 Surname4614 6.06
Name2367 Surname2367 6.06
Name1185 Surname1185 6.06
Name4032 Surname4032 6.06
Name7461 Surname7461 6.06
Name9060 Surname9060 6.06
Name7886 Surname7886 6.06
Name4630 Surname4630 6.06
Name9491 Surname9491 6.06
Name4824 Surname4824 6.06
Name2503 Surname2503 6.06
Name3496 Surname3496 6.06
Name299 Surname299 6.06
Name8221 Surname8221 6.06
Name3874 Surname3874 6.06
Name7662 Surname7662 6.06
Name2741 Surname2741 6.06
Name1722 Surname1722 6.06
Name799 Surname799 6.06
Name2773 Surname2773 6.06
Name5089 Surname5089 6.06
Name6444 Surname6444 6.06
Name3746 Surname3746 6.06
Name6694 Surname6694 6.06
Name9232 Surname9232 6.06
Name687 Surname687 6.06
Name1902 Surname1902 6.06
Name7975 Surname7975 6.06
Name7275 Surname7275 6.06
Name7120 Surname7120 6.06
Name7136 Surname7136 6.06
Name4331 Surname4331 6.06
Name5326 Surname5326 6.06
Name6076 Surname6076 6.06
Name6653 Surname6653 6.06
Name407 Surname407 6.06
Name3188 Surname3188 6.06
Name2714 Surname2714 6.06
Name4434 Surname4434 6.06
Name475 Surname475 6.06
Name1618 Surname1618 6.06
Name5318 Surname5318 6.06
Name4294 Surname4294 6.06
Name1651 Surname1651 6.06
Name7041 Surname7041 6.06
Name9909 Surname9909 6.06
Name7396 Surname7396 6.08
Name8115 Surname8115 6.08
Name8419 Surname8419 6.08
Name7151 Surname7151 6.1
Name3183 Surname3183 6.1
Name3680 Surname3680 6.1
Name5248 Surname5248 6.1
Name633 Surname633 6.1
Name1978 Surname1978 6.1
Name9235 Surname9235 6.1
Name5315 Surname5315 6.1
Name524 Surname524 6.1
Name4676 Surname4676 6.1
Name362 Surname362 6.1
Name978 Surname978 6.1
Name5557 Surname5557 6.1
Name1004 Surname1004 6.1
Name3646 Surname3646 6.1
Name7239 Surname7239 6.1
Name9604 Surname9604 6.1
Name1071 Surname1071 6.1
Name9556 Surname9556 6.1
Name1139 Surname1139 6.1
Name6871 Surname6871 6.1
Name9396 Surname9396 6.1
Name6036 Surname6036 6.1
Name747 Surname747 6.1
Name5132 Surname5132 6.1
Name8543 Surname8543 6.1
Name8550 Surname8550 6.1
Name726 Surname726 6.1
Name4522 Surname4522 6.1
Name4174 Surname4174 6.1
Name9442 Surname9442 6.1
Name6548 Surname6548 6.1
Name9680 Surname9680 6.12
Name4520 Surname4520 6.12
Name2015 Surname2015 6.12
Name9158 Surname9158 6.12
Name9369 Surname9369 6.12
Name9438 Surname9438 6.12
Name7787 Surname7787 6.12
Name8386 Surname8386 6.12
Name9193 Surname9193 6.12
Name9422 Surname9422 6.12
Name4389 Surname4389 6.12
Name3665 Surname3665 6.12
Name3945 Surname3945 6.12
Name844 Surname844 6.12
Name8521 Surname8521 6.12
Name831 Surname831 6.12
Name8985 Surname8985 6.12
Name819 Surname819 6.12
Name6105 Surname6105 6.12
Name2314 Surname2314 6.12
Name2890 Surname2890 6.12
Name5163 Surname5163 6.12
Name7106 Surname7106 6.12
Name680 Surname680 6.12
Name3203 Surname3203 6.12
Name5216 Surname5216 6.12
Name382 Surname382 6.12
Name5223 Surname5223 6.12
Name9779 Surname9779 6.12
Name3021 Surname3021 6.12
Name3037 Surname3037 6.12
Name602 Surname602 6.12
Name8020 Surname8020 6.12
Name5273 Surname5273 6.12
Name550 Surname550 6.12
Name9850 Surname9850 6.12
Name473 Surname473 6.12
Name1195 Surname1195 6.12
Name1471 Surname1471 6.12
Name7453 Surname7453 6.12
Name7547 Surname7547 6.12
Name3532 Surname3532 6.12
Name4727 Surname4727 6.12
Name4729 Surname4729 6.12
Name9110 Surname9110 6.12
Name1332 Surname1332 6.12
Name9517 Surname9517 6.12
Name2508 Surname2508 6.12
Name4842 Surname4842 6.12
Name3391 Surname3391 6.12
Name9672 Surname9672 6.12
Name6504 Surname6504 6.12
Name8150 Surname8150 6.12
Name4910 Surname4910 6.12
Name6499 Surname6499 6.12
Name6992 Surname6992 6.12
Name4005 Surname4005 6.12
Name9014 Surname9014 6.12
Name3978 Surname3978 6.12
Name6471 Surname6471 6.12
Name3620 Surname3620 6.12
Name9915 Surname9915 6.12
Name7412 Surname7412 6.12
Name453 Surname453 6.14
Name5754 Surname5754 6.14
Name9337 Surname9337 6.14
Name6397 Surname6397 6.14
Name3048 Surname3048 6.16
Name5611 Surname5611 6.16
Name6695 Surname6695 6.16
Name7515 Surname7515 6.16
Name6658 Surname6658 6.16
Name2733 Surname2733 6.16
Name6061 Surname6061 6.16
Name4333 Surname4333 6.16
Name8653 Surname8653 6.16
Name3468 Surname3468 6.16
Name3477 Surname3477 6.16
Name1997 Surname1997 6.16
Name6007 Surname6007 6.16
Name3517 Surname3517 6.16
Name1567 Surname1567 6.16
Name5686 Surname5686 6.16
Name5333 Surname5333 6.16
Name531 Surname531 6.16
Name5708 Surname5708 6.16
Name559 Surname559 6.16
Name564 Surname564 6.16
Name7065 Surname7065 6.16
Name1590 Surname1590 6.16
Name4624 Surname4624 6.16
Name5253 Surname5253 6.16
Name5061 Surname5061 6.16
Name9690 Surname9690 6.16
Name9564 Surname9564 6.16
Name9528 Surname9528 6.16
Name1268 Surname1268 6.16
Name9501 Surname9501 6.16
Name1353 Surname1353 6.16
Name9483 Surname9483 6.16
Name7454 Surname7454 6.16
Name8351 Surname8351 6.16
Name5479 Surname5479 6.16
Name252 Surname252 6.16
Name7963 Surname7963 6.16
Name4404 Surname4404 6.16
Name229 Surname229 6.16
Name5626 Surname5626 6.16
Name5678 Surname5678 6.16
Name6731 Surname6731 6.16
Name6531 Surname6531 6.18
Name2586 Surname2586 6.18
Name155 Surname155 6.18
Name1209 Surname1209 6.18
Name4024 Surname4024 6.18
Name9948 Surname9948 6.18
Name5804 Surname5804 6.18
Name917 Surname917 6.18
Name3613 Surname3613 6.18
Name7057 Surname7057 6.18
Name8679 Surname8679 6.18
Name8671 Surname8671 6.18
Name3910 Surname3910 6.18
Name2999 Surname2999 6.18
Name7187 Surname7187 6.18
Name3094 Surname3094 6.18
Name6341 Surname6341 6.18
Name9838 Surname9838 6.18
Name9870 Surname9870 6.18
Name3657 Surname3657 6.18
Name351 Surname351 6.18
Name5722 Surname5722 6.18
Name8993 Surname8993 6.18
Name2750 Surname2750 6.18
Name649 Surname649 6.18
Name6401 Surname6401 6.18
Name5197 Surname5197 6.18
Name7111 Surname7111 6.18
Name7095 Surname7095 6.18
Name8935 Surname8935 6.18
Name6435 Surname6435 6.18
Name462 Surname462 6.18
Name8313 Surname8313 6.18
Name4368 Surname4368 6.18
Name2023 Surname2023 6.18
Name9144 Surname9144 6.18
Name9322 Surname9322 6.18
Name5951 Surname5951 6.18
Name6611 Surname6611 6.18
Name8370 Surname8370 6.18
Name3039 Surname3039 6.2
Name621 Surname621 6.2
Name9668 Surname9668 6.2
Name627 Surname627 6.2
Name7279 Surname7279 6.2
Name5620 Surname5620 6.22
Name9570 Surname9570 6.22
Name6158 Surname6158 6.22
Name8603 Surname8603 6.22
Name1934 Surname1934 6.22
Name9211 Surname9211 6.22
Name1930 Surname1930 6.22
Name6959 Surname6959 6.22
Name8172 Surname8172 6.22
Name6247 Surname6247 6.22
Name956 Surname956 6.22
Name9916 Surname9916 6.22
Name9797 Surname9797 6.22
Name3402 Surname3402 6.22
Name885 Surname885 6.22
Name8969 Surname8969 6.22
Name794 Surname794 6.22
Name789 Surname789 6.22
Name2851 Surname2851 6.22
Name740 Surname740 6.22
Name4588 Surname4588 6.22
Name9939 Surname9939 6.22
Name711 Surname711 6.22
Name1413 Surname1413 6.22
Name5842 Surname5842 6.22
Name7354 Surname7354 6.22
Name7255 Surname7255 6.22
Name9500 Surname9500 6.22
Name5403 Surname5403 6.22
Name8445 Surname8445 6.22
Name437 Surname437 6.22
Name1463 Surname1463 6.22
Name3178 Surname3178 6.22
Name4092 Surname4092 6.22
Name4839 Surname4839 6.22
Name268 Surname268 6.22
Name7735 Surname7735 6.22
Name8766 Surname8766 6.22
Name3493 Surname3493 6.22
Name8680 Surname8680 6.24
Name3152 Surname3152 6.24
Name675 Surname675 6.24
Name1592 Surname1592 6.24
Name4682 Surname4682 6.24
Name5793 Surname5793 6.24
Name8067 Surname8067 6.24
Name2146 Surname2146 6.24
Name1520 Surname1520 6.24
Name3388 Surname3388 6.24
Name8418 Surname8418 6.24
Name9436 Surname9436 6.24
Name2994 Surname2994 6.24
Name2200 Surname2200 6.24
Name8429 Surname8429 6.24
Name2494 Surname2494 6.24
Name2911 Surname2911 6.24
Name2496 Surname2496 6.24
Name2375 Surname2375 6.24
Name9012 Surname9012 6.24
Name5602 Surname5602 6.24
Name1143 Surname1143 6.24
Name7377 Surname7377 6.24
Name3131 Surname3131 6.24
Name6916 Surname6916 6.24
Name3644 Surname3644 6.26
Name3339 Surname3339 6.28
Name2056 Surname2056 6.28
Name8777 Surname8777 6.28
Name7123 Surname7123 6.28
Name5174 Surname5174 6.28
Name6755 Surname6755 6.28
Name4498 Surname4498 6.28
Name4277 Surname4277 6.28
Name2119 Surname2119 6.28
Name5330 Surname5330 6.28
Name6358 Surname6358 6.28
Name1681 Surname1681 6.28
Name2030 Surname2030 6.28
Name6370 Surname6370 6.28
Name2963 Surname2963 6.28
Name7207 Surname7207 6.28
Name593 Surname593 6.28
Name365 Surname365 6.28
Name3379 Surname3379 6.28
Name7621 Surname7621 6.28
Name2156 Surname2156 6.28
Name4574 Surname4574 6.28
Name4178 Surname4178 6.28
Name1320 Surname1320 6.28
Name7053 Surname7053 6.28
Name861 Surname861 6.28
Name1941 Surname1941 6.28
Name6088 Surname6088 6.28
Name8659 Surname8659 6.28
Name7822 Surname7822 6.28
Name9000 Surname9000 6.28
Name9155 Surname9155 6.28
Name4852 Surname4852 6.28
Name972 Surname972 6.28
Name9956 Surname9956 6.28
Name1012 Surname1012 6.28
Name1056 Surname1056 6.28
Name2632 Surname2632 6.28
Name2344 Surname2344 6.28
Name735 Surname735 6.28
Name6901 Surname6901 6.28
Name3398 Surname3398 6.28
Name1356 Surname1356 6.28
Name14 Surname14 6.28
Name35 Surname35 6.28
Name2769 Surname2769 6.28
Name9725 Surname9725 6.28
Name5856 Surname5856 6.3
Name2398 Surname2398 6.3
Name3724 Surname3724 6.3
Name9900 Surname9900 6.3
Name1734 Surname1734 6.3
Name1883 Surname1883 6.3
Name1238 Surname1238 6.3
Name4455 Surname4455 6.3
Name3511 Surname3511 6.3
Name8174 Surname8174 6.3
Name58 Surname58 6.3
Name7205 Surname7205 6.3
Name9306 Surname9306 6.3
Name4655 Surname4655 6.3
Name1698 Surname1698 6.3
Name8549 Surname8549 6.3
Name7265 Surname7265 6.3
Name6429 Surname6429 6.3
Name195 Surname195 6.3
Name775 Surname775 6.3
Name2181 Surname2181 6.3
Name6888 Surname6888 6.3
Name6644 Surname6644 6.3
Name650 Surname650 6.3
Name6593 Surname6593 6.3
Name9408 Surname9408 6.3
Name1572 Surname1572 6.3
Name6463 Surname6463 6.3
Name6473 Surname6473 6.3
Name6478 Surname6478 6.3
Name6592 Surname6592 6.3
Name6589 Surname6589 6.3
Name9011 Surname9011 6.3
Name1142 Surname1142 6.3
Name5753 Surname5753 6.32
Name6558 Surname6558 6.32
Name7064 Surname7064 6.32
Name3831 Surname3831 6.32
Name8934 Surname8934 6.32
Name1657 Surname1657 6.32
Name7302 Surname7302 6.34
Name9274 Surname9274 6.34
Name6263 Surname6263 6.34
Name5608 Surname5608 6.34
Name716 Surname716 6.34
Name7580 Surname7580 6.34
Name1409 Surname1409 6.34
Name9133 Surname9133 6.34
Name9140 Surname9140 6.34
Name2381 Surname2381 6.34
Name9108 Surname9108 6.34
Name7557 Surname7557 6.34
Name2485 Surname2485 6.34
Name2520 Surname2520 6.34
